Date,Open,High,Low,Close,Adj Close,Volume
3/7/2019,98.330002,98.620003,95.790001,96,94.265091,506600
3/8/2019,95.269997,96.849998,95.010002,96.699997,94.952431,378700
3/11/2019,97.349998,97.809998,94.610001,95.419998,93.695572,631100
3/12/2019,95.540001,96.330002,93.889999,94.400002,92.694016,501800
3/13/2019,94.989998,96.089996,94.290001,94.470001,92.762741,415500
3/14/2019,94.300003,94.870003,93.389999,93.779999,92.085213,399800
3/15/2019,94.199997,95.730003,94.199997,95.040001,93.322449,979900
3/18/2019,95.32,96.459999,94.639999,96.07,94.333817,297600
3/19/2019,96.790001,97.419998,95.169998,95.589996,93.862495,265500
3/20/2019,95.470001,95.830002,93.419998,94.639999,92.929672,308300
3/21/2019,94.370003,97.18,94.370003,96.57,94.824799,568800
3/22/2019,95.660004,95.660004,92.769997,92.779999,91.103287,264900
3/25/2019,92.510002,94.139999,91.730003,92.629997,90.955994,253400
3/26/2019,93.169998,94.440002,92.190002,93.25,91.564796,238300
3/27/2019,93.379997,94.099998,91.349998,93.360001,91.672798,413000
3/28/2019,93.709999,95.660004,93.709999,94.660004,92.94931,269600
3/29/2019,95.410004,96.809998,93.379997,93.5,91.810272,501900
4/1/2019,94.519997,96.900002,93.550003,96.779999,95.030998,381000
4/2/2019,96.730003,97.57,95.900002,97.260002,95.502327,279800
4/3/2019,98.300003,98.709999,96.800003,97.010002,95.256844,313700
4/4/2019,97.190002,98.389999,96.959999,97.540001,95.777267,264500
4/5/2019,98.139999,100.720001,97.620003,100.400002,98.585571,456600
4/8/2019,100.040001,101.370003,99.639999,100.800003,98.978348,339500
4/9/2019,100.419998,100.68,98.660004,99.040001,97.250153,258800
4/10/2019,99.160004,100.18,98.800003,100.160004,98.349907,359600
4/11/2019,100.519997,101.980003,100.279999,101.830002,99.989738,348000
4/12/2019,102.660004,104.580002,102.660004,103.849998,101.973228,315700
4/15/2019,103.910004,104.300003,102.760002,103.919998,102.041962,255500
4/16/2019,104.540001,105.040001,103.68,104.980003,103.082817,191300
4/17/2019,105.5,105.839996,104.07,104.93,103.033707,301000
4/18/2019,104.82,105.650002,103.449997,104.57,102.680214,233200
4/22/2019,104.830002,106.360001,104.739998,106,104.084373,223300
4/23/2019,106.199997,108.739998,105.669998,107.970001,106.018768,383000
4/24/2019,107.970001,108.150002,106.400002,106.459999,104.536057,380400
4/25/2019,106.5,106.919998,102.970001,105.059998,103.161362,311800
4/26/2019,105.330002,105.330002,103.709999,105.169998,103.269371,556000
4/29/2019,105.690002,108.230003,105.07,107.339996,105.400154,290900
4/30/2019,107.07,107.470001,104.190002,105.629997,103.721062,444600
5/1/2019,106.82,107.900002,105.660004,105.849998,103.93708,263200
5/2/2019,105.199997,106.150002,103.120003,104.830002,102.935524,252800
5/3/2019,105.480003,107.330002,105.480003,107.25,105.311783,416700
5/6/2019,105.010002,106.150002,103.57,105.959999,104.04509,281700
5/7/2019,103.18,103.879997,99.309998,100.120003,98.310638,474700
5/8/2019,99.720001,102.839996,99.010002,102.129997,100.284309,398300
5/9/2019,100.739998,100.809998,98.099998,100.410004,98.59539,502800
5/10/2019,99.489998,99.889999,96.209999,98.419998,96.641357,494500
5/13/2019,96.230003,96.230003,94.089996,94.980003,93.263527,512500
5/14/2019,95.480003,98.25,94.75,97.18,95.423775,389300
5/15/2019,96.029999,97.860001,95.110001,97.529999,95.767441,243100
5/16/2019,97.82,99.900002,97.379997,98.769997,96.985031,197100
5/17/2019,97.559998,98.540001,96.43,96.529999,94.785515,209400
5/20/2019,95.209999,96.029999,94.32,95.190002,93.469734,207600
5/21/2019,96.089996,97.220001,95.419998,96.739998,94.991722,232900
5/22/2019,95.809998,96.349998,94.690002,94.769997,93.49221,225200
5/23/2019,93.690002,94.440002,91.730003,92.68,91.430389,277700
5/24/2019,93.669998,94.809998,93.370003,94.099998,92.831253,198500
5/28/2019,94.410004,94.989998,92.449997,92.5,91.252823,271300
5/29/2019,91.620003,92.82,90.879997,92.139999,90.897675,216000
5/30/2019,92.449997,93.309998,91.43,92.139999,90.897675,182700
5/31/2019,90.540001,91.589996,89.580002,89.900002,88.687874,336800
6/3/2019,89.550003,90.019997,87.910004,88.660004,87.4646,427700
6/4/2019,89.769997,93.910004,89.760002,93.75,92.485962,265100
6/5/2019,94.379997,94.730003,91.010002,92.440002,91.193634,275400
6/6/2019,92.010002,92.470001,90.129997,90.790001,89.56588,340900
6/7/2019,91.339996,95.120003,91.230003,93.440002,92.180145,319800
6/10/2019,94.050003,98.330002,94.050003,97.980003,96.658943,479700
6/11/2019,99.059998,101.040001,97,97.82,96.501091,267700
6/12/2019,97.349998,98.410004,96.690002,97.699997,96.382706,177200
6/13/2019,98.32,98.910004,96.900002,97.43,96.116356,207700
6/14/2019,97.309998,98.580002,96.110001,97.75,96.432037,188500
6/17/2019,97.769997,99.480003,96.889999,97.269997,95.958504,372800
6/18/2019,98.050003,100.449997,97.839996,98.690002,97.35936,293500
6/19/2019,98.870003,98.980003,96.489998,97.010002,95.702011,300800
6/20/2019,98.449997,98.449997,96.699997,97.190002,95.879593,288200
6/21/2019,96.419998,96.57,95.029999,95.389999,94.103859,541000
6/24/2019,95.309998,96.470001,94.849998,95.019997,93.738846,323500
6/25/2019,95.019997,95.019997,92.480003,92.730003,91.479729,336300
6/26/2019,93.07,93.93,92.790001,93.040001,91.785538,258500
6/27/2019,93.379997,96.68,92.970001,96.5,95.198891,299400
6/28/2019,96.669998,97.959999,95.989998,96.400002,95.100235,1738300
7/1/2019,99.300003,99.300003,96.220001,97.190002,95.879593,277800
7/2/2019,96.860001,97.889999,96.480003,97.870003,96.550415,259900
7/3/2019,98.230003,99.550003,97.690002,98.660004,97.329765,158700
7/5/2019,97.940002,98.830002,97.150002,98.690002,97.35936,147900
7/8/2019,98,98.080002,96.639999,96.839996,95.534302,280400
7/9/2019,96.019997,97.120003,95.709999,96.75,95.445518,208600
7/10/2019,97.129997,97.489998,95.300003,95.419998,94.133453,230300
7/11/2019,96.129997,97.489998,95.779999,97.32,96.007828,218600
7/12/2019,97.300003,98.800003,97.300003,98.43,97.102867,183300
7/15/2019,98.540001,98.540001,96.949997,97.860001,96.54055,191900
7/16/2019,97.370003,99.650002,95.980003,98.690002,97.35936,220200
7/17/2019,98.360001,98.480003,96.239998,96.75,95.445518,218700
7/18/2019,96.459999,97.699997,96.059998,96.879997,95.573769,216700
7/19/2019,96.980003,98.18,95.809998,95.879997,94.587242,197800
7/22/2019,95.879997,97.010002,95.419998,96.010002,94.715492,191800
7/23/2019,96.739998,98.220001,96.389999,97.809998,96.491226,269000
7/24/2019,97.370003,100.919998,97.370003,100.900002,99.539566,249500
7/25/2019,101.129997,102.449997,99.910004,100.120003,98.770088,292000
7/26/2019,100.599998,101.959999,100.599998,101.25,99.88485,270500
7/29/2019,100.860001,102.760002,100.400002,102.550003,101.16732,301100
7/30/2019,101.629997,103.25,100.68,102.57,101.187042,468200
7/31/2019,102.690002,103.5,101.510002,102.230003,100.851631,589800
8/1/2019,102.230003,105.660004,94.589996,96.690002,95.38633,990100
8/2/2019,96.239998,96.239998,88.839996,90,88.786522,636300
8/5/2019,86.639999,87.449997,82.57,84.5,83.36068,677400
8/6/2019,85.129997,86.510002,84.050003,85.660004,84.505043,433500
