Date,Open,High,Low,Close,Adj Close,Volume
6/14/2019,56.57,56.630001,55.779999,55.990002,54.844063,4382500
6/17/2019,55.779999,55.939999,55.259998,55.669998,54.530605,4057300
6/18/2019,55.950001,56.52,55.459999,56.029999,54.88324,3642500
6/19/2019,56.279999,56.560001,55.950001,56.360001,55.206486,3196800
6/20/2019,56.849998,56.880001,55.330002,55.970001,54.824471,5055700
6/21/2019,56,56.860001,55.560001,55.990002,54.844063,8573500
6/24/2019,56.099998,56.23,55.669998,56.07,54.922421,2896000
6/25/2019,56.049999,56.720001,55.860001,55.919998,54.77549,3579600
6/26/2019,56.07,56.810001,55.84,56.380001,55.226078,4437700
6/27/2019,56.75,57.419998,56.5,56.82,55.65707,4375400
6/28/2019,56.889999,57.419998,56.700001,56.75,55.588505,8034800
7/1/2019,57.299999,57.900002,57.25,57.790001,56.60722,5020600
7/2/2019,58.599998,59.220001,58.09,58.540001,57.341869,6837100
7/3/2019,59,59.619999,58.889999,59.150002,57.939381,3303900
7/5/2019,59.150002,59.389999,57.849998,58.700001,57.498596,5896900
7/8/2019,58.900002,59.669998,58.84,59.369999,58.154877,7800600
7/9/2019,59.57,59.990002,58.560001,58.959999,57.753273,7870200
7/10/2019,59.34,59.669998,58.759998,59.470001,58.252838,7781300
7/11/2019,60.25,60.790001,59.470001,60.16,58.928711,12695600
7/12/2019,60.23,62.240002,60.02,61.650002,60.388218,10045700
7/15/2019,61.57,62.41,61.310001,61.700001,60.437195,5889000
7/16/2019,61.880001,63.259998,61.720001,63.16,61.867313,10319700
7/17/2019,63.23,63.27,62.189999,62.25,60.975937,7532000
7/18/2019,61.77,62.66,61.639999,62.66,61.377544,4482200
7/19/2019,62.860001,63.09,60.860001,60.91,59.663361,7902700
7/22/2019,61.450001,61.630001,61.060001,61.290001,60.035583,4786300
7/23/2019,61.450001,63.110001,61.27,63.09,61.798744,7452200
7/24/2019,62.389999,63.439999,62.380001,63.16,62.264545,5718800
7/25/2019,62.77,63.130001,61.84,62.23,61.347729,5351700
7/26/2019,62.25,62.66,61.91,62.16,61.278721,3857900
7/29/2019,61.98,62.720001,61.849998,62.459999,61.574467,4972200
7/30/2019,62.310001,62.68,62.09,62.630001,61.742062,2910000
7/31/2019,62.5,62.529999,60.68,61.040001,60.174603,7229600
8/1/2019,61.310001,61.77,59.77,60.32,59.464809,5838000
8/2/2019,59.900002,60.529999,59.48,60.130001,59.277504,3739500
8/5/2019,59.369999,59.389999,57.029999,57.82,57.000256,8855700
8/6/2019,58.490002,58.900002,58.09,58.790001,57.956501,4704500
8/7/2019,58.02,59.549999,57.43,59.240002,58.400124,7648800
8/8/2019,59.93,60.450001,59.400002,60.029999,59.178921,5414000
8/9/2019,59.689999,60.16,59.07,59.529999,58.686008,5606400
8/12/2019,59.07,59.299999,58.27,58.66,57.828346,4788300
8/13/2019,58.200001,59.919998,58.169998,58.84,58.005791,6156200
8/14/2019,57.919998,58.060001,56.700001,57.23,56.418617,7662800
8/15/2019,57.470001,57.700001,56.779999,57.110001,56.300323,4360400
8/16/2019,57.43,58.360001,57.220001,58.040001,57.217136,4226100
8/19/2019,58.68,59,58.139999,58.189999,57.365005,3503500
8/20/2019,58.02,58.169998,57.59,57.68,56.86224,2513700
8/21/2019,58.25,58.57,57.849998,58.009998,57.187557,3014900
8/22/2019,58.130001,58.279999,57.470001,57.959999,57.138268,3436400
8/23/2019,57.82,58.07,55.84,56.200001,55.403221,5921400
8/26/2019,56.759998,56.869999,55.950001,56.279999,55.482086,3414500
8/27/2019,56.630001,56.68,55.57,56.139999,55.34407,7702800
8/28/2019,55.84,57.169998,55.799999,56.68,55.876419,5264100
8/29/2019,57.119999,58.130001,57.060001,57.880001,57.059402,4101400
8/30/2019,58.150002,58.860001,57.59,57.860001,57.039688,4268300
9/3/2019,57.439999,57.91,56.650002,57.290001,56.477768,6601700
9/4/2019,57.619999,58.040001,56.740002,57.23,56.418617,4939600
9/5/2019,57.66,58.939999,57.549999,58.189999,57.365005,4461600
9/6/2019,58.700001,58.959999,57.889999,57.98,57.157986,5739900
9/9/2019,57.98,58.450001,57.560001,58.110001,57.286144,5740500
9/10/2019,58.080002,58.720001,57.799999,58.639999,57.808628,4409600
9/11/2019,58.619999,59.18,58.139999,58.779999,57.94664,4163700
9/12/2019,58.779999,59.889999,58.779999,59.439999,58.597286,5188700
9/13/2019,60,60.580002,59.610001,60.009998,59.159206,7548400
9/16/2019,58.029999,59.130001,57.25,59.07,58.232529,9556400
9/17/2019,58.310001,59.77,58.16,59.369999,58.528278,8176700
9/18/2019,59.450001,59.5,58.669998,59.310001,58.469131,4075600
9/19/2019,59.25,59.25,58.310001,58.689999,57.857918,3569900
9/20/2019,58.799999,59.18,58.490002,58.630001,57.798771,6139400
9/23/2019,58.310001,58.66,57.84,58.02,57.197418,4387100
9/24/2019,58.619999,58.91,57.560001,58,57.1777,5047700
9/25/2019,58.040001,58.490002,57.68,58.310001,57.483311,3193100
9/26/2019,58.110001,58.810001,57.93,58.779999,57.94664,3795400
9/27/2019,58.970001,59.380001,58.16,58.279999,57.453732,4395800
9/30/2019,58.509998,58.689999,57.52,57.599998,56.783375,5208200
10/1/2019,58.049999,58.68,56.650002,57.009998,56.201736,7102200
10/2/2019,55.740002,55.75,52.869999,54.349998,53.579449,13770400
10/3/2019,53.119999,53.860001,51.810001,52.830002,52.081001,14346800
10/4/2019,52.849998,53.959999,52.68,53.810001,53.047108,6620900
10/7/2019,53.75,54.110001,53.240002,53.360001,52.603489,8659800
10/8/2019,53.02,54.099998,52.889999,53.200001,52.445755,8039400
10/9/2019,54.009998,54.400002,53.59,53.919998,53.15554,7615300
10/10/2019,51.950001,53.259998,51.07,53.099998,52.347172,22703500
10/11/2019,53.5,53.77,52.639999,52.950001,52.199299,10935000
10/14/2019,52.049999,53.200001,51.970001,52.990002,52.238731,6631900
10/15/2019,53.209999,53.990002,53.009998,53.639999,52.879517,8413300
10/16/2019,53.75,54.130001,53.07,53.169998,52.41618,5532800
10/17/2019,53.52,53.759998,53.25,53.369999,52.613342,4402000
10/18/2019,53.189999,53.990002,53.18,53.830002,53.066822,6966400
10/21/2019,54.189999,54.98,54.099998,54.580002,53.80619,6699600
10/22/2019,54.689999,54.959999,54.060001,54.650002,53.875198,5646900
10/23/2019,54.049999,54.240002,53.599998,53.810001,53.440701,4876100
10/24/2019,54.299999,54.66,53.48,53.790001,53.420837,4825300
10/25/2019,53.610001,54.740002,53.599998,54.599998,54.225277,4412800
10/28/2019,54.720001,55.330002,54.720001,55.169998,54.791363,3966400
10/29/2019,55.139999,55.869999,55.110001,55.380001,54.999924,4480100
10/30/2019,55.360001,55.41,54.810001,55.32,54.940334,3813800
10/31/2019,55.02,55.200001,54.41,55.080002,54.701984,7024000
11/1/2019,55.549999,56.07,55.23,56.02,55.635532,5389600
11/4/2019,56.75,56.970001,56.419998,56.880001,56.489632,6164400
11/5/2019,57.279999,58.139999,57.049999,57.509998,57.115303,6915300
11/6/2019,57.5,57.599998,57.040001,57.580002,57.184826,5120200
11/7/2019,57.919998,58.43,57.580002,57.66,57.264275,7754400
11/8/2019,57.48,57.66,57.029999,57.580002,57.184826,4821000
11/11/2019,57.259998,57.52,57.09,57.209999,56.817364,3811600
11/12/2019,57.59,57.689999,57.040001,57.220001,56.827297,4424700
11/13/2019,56.740002,56.880001,56.299999,56.5,56.112236,4110600
11/14/2019,56.27,56.75,56.07,56.549999,56.161892,3763900
11/15/2019,56.889999,57.23,56.82,56.849998,56.459835,4350100
11/18/2019,56.779999,57.09,56.490002,57.080002,56.688259,3788400
11/19/2019,57.349998,57.490002,56.700001,57.07,56.678326,4704900
11/20/2019,56.799999,56.849998,55.279999,55.669998,55.287933,7383600
11/21/2019,55.740002,55.990002,55.259998,55.310001,54.930405,5021000
11/22/2019,55.57,56.130001,55.119999,56.110001,55.724915,9648200
11/25/2019,56.389999,56.689999,55.689999,56.349998,55.963264,6822400
11/26/2019,56.32,57.48,56.25,57.459999,57.065647,4888100
11/27/2019,57.529999,57.580002,56.68,57.07,56.678326,4062500
11/29/2019,57.150002,57.849998,57.009998,57.310001,56.916679,2653600
12/2/2019,57.25,57.650002,56.720001,56.75,56.360523,5628200
12/3/2019,55.889999,56,54.540001,55.619999,55.238277,6871700
12/4/2019,55.950001,56.57,55.759998,56.060001,55.675259,4760100
12/5/2019,56.389999,56.41,55.700001,55.880001,55.496494,3899900
12/6/2019,56.439999,56.599998,56.119999,56.139999,55.754707,4568200
12/9/2019,55.990002,56.150002,55.650002,55.799999,55.417042,4057000
12/10/2019,55.799999,56.369999,55.43,55.529999,55.148891,4871900
12/11/2019,55.400002,55.52,54.950001,55.080002,54.701984,5544300
12/12/2019,55.91,57.490002,55.610001,56.689999,56.30093,8868000
12/13/2019,56.790001,57.290001,56.43,56.73,56.34066,4440400
12/16/2019,57.169998,58.490002,57.150002,58.419998,58.019058,7460700
12/17/2019,58.419998,59.299999,58.330002,58.689999,58.287205,6663200
12/18/2019,59.490002,59.639999,58.450001,58.580002,58.177963,5026900
12/19/2019,58.619999,59.240002,58.419998,59.139999,58.734119,4455700
12/20/2019,59.549999,59.580002,58.919998,58.970001,58.565289,6025700
12/23/2019,59.169998,59.919998,59.029999,59.439999,59.032059,3648100
12/24/2019,59.66,59.720001,59.16,59.389999,58.982403,1076000
12/26/2019,59.48,59.720001,59.259998,59.560001,59.151237,2464400
12/27/2019,59.630001,59.650002,58.790001,59.080002,58.674534,3538600
12/30/2019,59.25,59.299999,58.240002,58.66,58.257412,3779300
12/31/2019,58.490002,58.73,58.34,58.48,58.078648,2917300
1/2/2020,58.93,59.389999,58.450001,59.040001,58.634808,4459200
1/3/2020,57.5,58.119999,56.91,58.060001,57.661533,9078100
1/6/2020,56.990002,57.759998,56.66,57.66,57.264275,5504300
1/7/2020,57.91,58.07,57.470001,57.610001,57.214619,5563000
1/8/2020,57.75,59.400002,57.73,58.849998,58.446106,8519000
1/9/2020,59.259998,59.470001,58.580002,58.959999,58.555355,5336700
1/10/2020,59.25,59.490002,58.619999,59.240002,58.833435,8279700
1/13/2020,59.029999,59.700001,59.029999,59.490002,59.081718,8414200
1/14/2020,62.040001,62.25,60.860001,61.450001,61.028267,16454100
1/15/2020,61.540001,61.939999,61.029999,61.619999,61.197098,7953400
1/16/2020,62.060001,62.48,61.630001,61.880001,61.455315,4950300
1/17/2020,62.130001,62.48,61.869999,62.029999,61.604282,5770000
1/21/2020,61.25,61.610001,58.43,60.34,59.925884,16592000
1/22/2020,60.630001,60.720001,59.560001,59.639999,59.230686,7096400
1/23/2020,59.189999,60.380001,58.189999,60.27,59.856365,7774500
1/24/2020,60.099998,60.209999,57.84,58.810001,58.406384,10989500
1/27/2020,56.490002,57.18,55.619999,56.830002,56.439976,13090200
1/28/2020,57.549999,57.970001,56.75,57.48,57.08551,6343700
1/29/2020,57.639999,57.799999,56.57,56.650002,56.261208,5662000
1/30/2020,55.650002,57.18,55.650002,57.099998,56.708118,5980700
1/31/2020,56.700001,57.080002,55.43,55.740002,55.357456,9320800
2/3/2020,56.200001,57.25,56,56.040001,55.655396,7499000
2/4/2020,57.200001,58.400002,57.150002,57.93,57.532425,6880800
2/5/2020,58.970001,59.299999,58.599998,58.889999,58.485832,6067000
2/6/2020,59.799999,60.029999,58.02,58.18,57.780708,5210200
2/7/2020,57.959999,58.25,57.52,57.919998,57.522491,3836800
2/10/2020,57.540001,58.119999,57.43,57.709999,57.313931,4541100
2/11/2020,58.099998,59.099998,57.970001,58.66,58.257412,4566500
2/12/2020,59.290001,59.919998,59.18,59.470001,59.061855,5227500
2/13/2020,58.75,59.209999,58.349998,59.130001,58.72419,4353100
2/14/2020,59.240002,59.470001,58.580002,58.900002,58.495766,3810100
2/18/2020,58.869999,59.470001,58.41,58.720001,58.317001,5690600
2/19/2020,58.490002,58.580002,58.029999,58.509998,58.509998,4399900
2/20/2020,58.200001,58.990002,58.119999,58.380001,58.380001,5239400
2/21/2020,57.959999,58.02,56.869999,57.869999,57.869999,6295600
2/24/2020,54.830002,55.380001,53.34,54.23,54.23,17983100
2/25/2020,54.540001,54.709999,50.75,50.889999,50.889999,15836500
2/26/2020,51.439999,51.77,49,49.59,49.59,15985900
2/27/2020,46.720001,50.98,45.029999,48.189999,48.189999,21949100
2/28/2020,46.02,47.790001,45.139999,46.130001,46.130001,19861000
3/2/2020,46.220001,47.25,44.330002,47.16,47.16,20098700
3/3/2020,49.810001,49.970001,46.040001,46.18,46.18,26344100
3/4/2020,47.5,48.639999,46.02,48.5,48.5,20381800
3/5/2020,46.5,46.57,44.419998,45.009998,45.009998,22918800
3/6/2020,43.470001,46.93,42.869999,45.889999,45.889999,25802300
